DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM
XX/06/21;01:29:56;APPROACH;AIR;AIR;AIR;7189;7184.00;1013.0;3957;2055;17.25;-15.958.023;-48.073.139;208;181;157;156.51;0.310;-1017;0.97;0.00;0.01;14;0.00;0;0.5;51202;5;0.35;3.9;-0.1;7.03;-3.27;34.1;35.2;74.2;74.2;576;583;IDLE;IDLE;7290.35;3644.89;3645.46;1252.8;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-3.90;0.47;-0.11;616.50;-0.33;6.70
XX/06/21;01:29:57;APPROACH;AIR;AIR;AIR;7173;7167.00;1013.0;3941;2055;17.50;-15.957.031;-48.072.998;208;181;157;156.51;0.312;-998;0.98;0.01;0.01;15;-72.77;0;0.4;51202;5;0.35;3.7;-0.2;6.86;-3.00;34.1;35.2;75.4;74.3;576;584;IDLE;IDLE;7291.07;3645.24;3645.83;1252.8;1307.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.80;0.99;0.47;-1233.00;0.32;6.70
XX/06/21;01:29:58;APPROACH;AIR;AIR;AIR;7156;7151.00;1013.0;3924;2055;17.50;-15.956.039;-48.072.857;207;181;157;156.51;0.310;-996;0.96;0.00;0.01;15;-180.0;0;0.5;51202;5;0.70;3.9;0.1;7.21;-3.03;34.1;35.2;74.0;74.3;576;584;IDLE;IDLE;7291.78;3645.59;3646.19;1258.9;1307.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.15;-3.90;0.23;-0.34;-1233.00;-0.33;6.70
XX/06/21;01:29:59;APPROACH;AIR;AIR;AIR;7139;7134.00;1013.0;3907;2055;17.50;-15.955.123;-48.072.712;207;180;157;156.51;0.310;-1004;0.98;-0.00;0.01;15;-72.77;0;0.7;51202;5;0.00;3.9;0.0;7.38;-2.78;34.1;35.2;73.4;74.2;576;584;IDLE;IDLE;7292.49;3645.94;3646.55;1252.8;1295.4;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-3.90;0.82;0.23;616.50;-0.33;6.70
XX/06/21;01:30:00;APPROACH;AIR;AIR;AIR;7123;7117.00;1013.0;3891;2055;17.50;-15.954.132;-48.072.575;207;180;157;156.51;0.308;-999;1.00;-0.01;0.02;15;0.00;0;0.6;51202;5;0.00;3.9;0.0;7.38;-2.80;34.1;35.2;75.4;74.3;577;584;IDLE;IDLE;7293.20;3646.28;3646.92;1252.8;1313.7;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.75;0.29;-0.29;-1233.00;-0.39;6.70
XX/06/21;01:30:01;APPROACH;AIR;AIR;AIR;7106;7101.00;1013.0;3874;2055;17.50;-15.953.140;-48.072.433;206;179;157;156.51;0.306;-996;0.97;-0.00;0.02;15;-72.77;0;0.5;51202;5;0.00;3.9;0.0;6.86;-2.61;34.1;35.2;75.0;74.3;576;585;IDLE;IDLE;7293.91;3646.63;3647.28;1258.9;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.70;0.58;0.06;-0.60;-0.33;6.70
XX/06/21;01:30:02;APPROACH;AIR;AIR;AIR;7089;7084.00;1013.0;3857;2055;17.50;-15.952.148;-48.072.289;206;179;157;156.51;0.308;-1004;0.96;-0.00;0.01;15;-180.0;0;0.5;51202;5;0.35;3.9;0.0;7.56;-2.70;34.1;35.2;73.3;74.2;578;585;IDLE;IDLE;7294.62;3646.98;3647.64;1252.8;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.70;0.35;-0.23;-1233.00;-0.33;6.70
XX/06/21;01:30:03;APPROACH;AIR;AIR;AIR;7072;7067.00;1013.0;3840;2055;17.50;-15.951.156;-48.072.151;206;180;157;156.51;0.308;-1009;0.99;-0.00;0.02;15;-72.77;0;0.5;51202;5;0.00;3.9;0.0;7.56;-2.66;34.1;35.2;73.0;74.3;577;585;IDLE;IDLE;7295.33;3647.33;3648.00;1258.9;1307.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.65;0.41;-0.17;616.50;-0.45;6.70
XX/06/21;01:30:04;APPROACH;AIR;AIR;AIR;7055;7049.00;1013.0;3823;2055;17.75;-15.950.241;-48.072.006;206;179;157;156.51;0.306;-1013;0.99;-0.00;0.02;15;0.00;0;0.4;51202;5;0.35;4.0;0.2;7.38;-2.71;34.1;35.2;75.6;74.3;578;585;IDLE;IDLE;7296.05;3647.68;3648.37;1265.0;1313.7;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.65;0.94;0.41;-1233.00;-0.33;6.70
XX/06/21;01:30:05;APPROACH;AIR;AIR;AIR;7038;7032.00;1013.0;3806;2055;17.75;-15.949.249;-48.071.865;205;178;157;156.51;0.306;-1015;0.98;0.01;0.02;15;-72.77;0;0.4;51202;5;0.35;4.0;0.0;7.56;-2.79;34.1;35.2;73.7;74.2;577;585;IDLE;IDLE;7296.76;3648.03;3648.73;1252.8;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.65;0.12;-0.40;-1233.00;-0.39;6.70
XX/06/21;01:30:06;APPROACH;AIR;AIR;AIR;7020;7015.00;1013.0;3788;2055;17.75;-15.948.333;-48.071.732;205;178;157;156.51;0.306;-1027;0.98;0.01;0.02;15;-180.0;0;0.3;51202;5;0.00;4.0;0.0;7.56;-2.70;34.1;35.2;73.1;74.3;578;586;IDLE;IDLE;7297.47;3648.38;3649.09;1258.9;1313.7;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.60;0.47;-0.17;616.50;-0.20;6.70
XX/06/21;01:30:07;APPROACH;AIR;AIR;AIR;7003;6997.00;1013.0;3771;2055;17.75;-15.947.341;-48.071.587;205;179;157;156.51;0.306;-1034;0.99;-0.00;0.02;15;-72.77;0;0.3;51202;5;0.35;3.9;-0.2;7.21;-2.92;34.1;35.2;73.7;74.3;578;585;IDLE;IDLE;7298.18;3648.73;3649.46;1252.8;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;0.94;0.35;-1233.00;0.13;6.73
XX/06/21;01:30:08;APPROACH;AIR;AIR;AIR;6986;6980.00;1013.0;3754;2055;17.75;-15.946.350;-48.071.449;204;179;157;156.51;0.306;-1030;0.98;0.00;0.02;15;0.00;0;0.4;51202;5;0.70;3.9;-0.0;7.73;-2.82;34.1;35.2;75.6;74.3;578;586;IDLE;IDLE;7298.90;3649.08;3649.82;1265.0;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.55;0.94;0.41;-1233.00;-0.33;6.73
XX/06/21;01:30:09;APPROACH;AIR;AIR;AIR;6967;6962.00;1013.0;3735;2055;17.75;-15.945.434;-48.071.308;204;177;157;156.51;0.304;-1046;0.99;-0.00;0.02;15;-72.77;0;0.4;51202;5;0.35;4.0;0.1;7.91;-2.92;34.1;35.2;73.0;74.3;578;585;IDLE;IDLE;7299.61;3649.43;3650.18;1258.9;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.55;0.00;-0.58;-1233.00;-0.33;6.73
XX/06/21;01:30:10;APPROACH;AIR;AIR;AIR;6950;6945.00;1013.0;3718;2055;17.75;-15.944.442;-48.071.320;204;177;157;156.51;0.302;-1057;0.98;-0.01;0.02;15;-180.0;0;0.4;51202;5;-0.35;4.0;0.0;7.91;-2.97;34.1;35.2;74.2;74.3;578;585;IDLE;IDLE;7300.32;3649.78;3650.54;1252.8;1301.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.41;-0.40;-0.93;616.50;-0.39;6.73
XX/06/21;01:30:11;APPROACH;AIR;AIR;AIR;6933;6927.00;1013.0;3701;2055;17.75;-15.943.527;-48.071.335;204;175;157;156.51;0.300;-1045;0.98;-0.00;0.02;15;-72.77;0;0.3;51202;5;-0.70;4.0;0.1;7.73;-2.86;34.1;35.0;75.1;74.3;578;586;IDLE;IDLE;7301.03;3650.13;3650.90;1265.0;1307.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;-0.40;-0.87;-1233.00;-0.39;6.73
XX/06/21;01:30:12;APPROACH;AIR;AIR;AIR;6916;6911.00;1013.0;3684;2055;17.75;-15.942.535;-48.071.346;204;175;157;156.51;0.300;-1037;0.95;0.01;0.02;15;0.00;0;0.1;51202;5;-0.35;3.9;-0.1;7.91;-2.95;34.1;35.0;73.4;74.3;579;585;IDLE;IDLE;7301.75;3650.48;3651.27;1258.9;1307.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.21;0.41;-0.11;-1233.00;0.13;6.73
XX/06/21;01:30:13;APPROACH;AIR;AIR;AIR;6898;6894.00;1013.0;3666;2055;17.75;-15.941.543;-48.071.362;204;175;157;156.51;0.298;-1041;1.00;0.00;0.02;15;-72.77;0;0.1;51202;5;0.35;4.0;0.0;7.91;-2.80;34.1;35.2;73.1;74.3;579;586;IDLE;IDLE;7302.46;3650.83;3651.63;1265.0;1313.7;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.21;0.76;0.23;616.50;-0.33;6.73
XX/06/21;01:30:14;APPROACH;AIR;AIR;AIR;6879;6874.00;1013.0;3647;2055;17.75;-15.940.551;-48.071.991;203;175;157;156.51;0.300;-1064;0.99;0.00;0.02;15;-180.0;0;0.2;51202;5;0.35;4.0;0.0;8.26;-2.90;34.1;35.0;75.0;74.3;579;586;IDLE;IDLE;7303.18;3651.18;3651.99;1265.0;1307.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.36;0.29;-0.29;-1233.00;-0.26;6.76
XX/06/21;01:30:15;APPROACH;AIR;AIR;AIR;6862;6857.00;1013.0;3630;2055;17.75;-15.939.559;-48.072.620;203;175;157;156.51;0.298;-1069;0.99;0.00;0.03;15;-72.77;0;0.3;51202;5;0.70;4.2;0.2;8.09;-2.82;35.9;35.2;75.2;74.3;583;586;IDLE;IDLE;7303.92;3651.55;3652.36;1338.0;1319.7;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;1.40;0.94;-1233.00;-0.33;6.94
XX/06/21;01:30:16;APPROACH;AIR;AIR;AIR;6845;6839.00;1013.0;3613;2055;17.75;-15.938.644;-48.073.257;203;174;157;156.51;0.298;-1053;0.98;-0.00;0.03;15;0.00;0;0.4;51202;5;1.05;4.2;0.0;8.61;-2.80;39.0;35.0;76.1;74.3;621;586;IDLE;IDLE;7304.73;3652.00;3652.73;1617.8;1313.7;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.65;1.23;0.70;616.50;-0.39;7.00
XX/06/21;01:30:17;APPROACH;AIR;AIR;AIR;6827;6821.00;1013.0;3595;2055;17.75;-15.937.652;-48.073.891;203;174;157;156.51;0.298;-1052;1.01;-0.00;0.03;15;-72.77;0;0.4;51202;5;0.35;4.4;0.2;8.09;-2.88;43.9;35.0;81.4;74.3;648;587;IDLE;IDLE;7305.61;3652.52;3653.09;1855.0;1325.8;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.15;-3.90;0.82;0.35;-1233.00;-0.77;7.00
XX/06/21;01:30:18;APPROACH;AIR;AIR;AIR;6811;6806.00;1013.0;3579;2055;17.75;-15.936.660;-48.074.524;203;174;157;156.51;0.296;-1041;0.99;0.01;0.04;15;-180.0;0;0.1;51202;5;0.35;4.4;0.0;8.09;-2.66;47.8;36.1;82.0;75.4;645;597;IDLE;IDLE;7306.56;3653.05;3653.51;1909.7;1502.2;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-4.05;1.17;0.70;-1233.00;-0.26;7.00
XX/06/21;01:30:19;APPROACH;AIR;AIR;AIR;6794;6789.00;1013.0;3562;2055;17.75;-15.935.668;-48.074.387;203;174;157;156.51;0.298;-1024;0.99;0.01;0.04;16;-72.77;0;-0.1;51202;5;0.70;4.4;0.0;7.91;-2.79;48.4;39.8;83.9;78.6;610;634;IDLE;IDLE;7307.58;3653.56;3654.01;1855.0;1806.3;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.05;1.70;1.17;1232.40;0.06;7.00
XX/06/21;01:30:20;APPROACH;AIR;AIR;AIR;6778;6773.00;1013.0;3546;2055;17.75;-15.934.677;-48.074.249;203;174;157;156.51;0.296;-1013;0.98;0.01;0.04;16;0.00;0;-0.1;51202;5;0.70;4.4;0.0;8.44;-2.71;48.3;46.0;81.6;82.2;595;659;IDLE;IDLE;7308.67;3654.08;3654.59;1848.9;2086.1;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-4.25;1.23;0.70;-1233.00;0.06;7.03
XX/06/21;01:30:21;APPROACH;AIR;AIR;AIR;6761;6756.00;1013.0;3529;2055;17.75;-15.933.761;-48.074.112;203;173;157;156.51;0.296;-1005;1.00;0.00;0.05;16;-72.77;0;0.0;51202;5;0.00;4.6;0.2;8.44;-2.73;48.1;50.8;84.0;83.0;588;638;IDLE;IDLE;7309.75;3654.59;3655.16;1830.6;2037.4;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-4.15;1.05;0.53;308.25;0.06;7.00
XX/06/21;01:30:22;APPROACH;AIR;AIR;AIR;6745;6740.00;1013.0;3513;2055;17.75;-15.932.769;-48.073.971;203;173;157;156.51;0.296;-1000;0.99;0.00;0.05;16;-180.0;0;0.1;51202;5;-0.35;4.6;0.0;8.26;-2.80;47.6;50.1;81.7;82.4;583;611;IDLE;IDLE;7310.78;3655.09;3655.69;1812.4;1903.6;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-3.85;0.82;0.35;-1233.00;-0.26;6.82
XX/06/21;01:30:23;APPROACH;AIR;AIR;AIR;6728;6723.00;1013.0;3496;2055;17.75;-15.931.854;-48.073.837;203;173;157;156.51;0.294;-997;0.98;-0.00;0.04;16;-72.77;0;0.1;51202;5;-0.35;4.6;0.0;8.26;-2.73;47.0;47.1;81.2;81.6;576;595;IDLE;IDLE;7311.76;3655.58;3656.18;1769.8;1782.0;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.55;0.76;0.29;-1233.00;-0.33;6.61
XX/06/21;01:30:24;APPROACH;AIR;AIR;AIR;6711;6706.00;1013.0;3479;2055;17.75;-15.930.862;-48.073.696;203;173;157;156.51;0.296;-1005;0.98;-0.00;0.04;16;0.00;0;0.1;51202;5;-0.70;4.4;-0.1;8.09;-2.85;46.6;45.6;81.8;81.5;575;592;IDLE;IDLE;7312.74;3656.07;3656.67;1757.7;1739.4;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.11;0.76;0.29;-1233.00;-0.33;6.58
XX/06/21;01:30:25;APPROACH;AIR;AIR;AIR;6695;6690.00;1013.0;3463;2055;17.75;-15.929.870;-48.073.559;203;173;157;156.51;0.296;-1000;0.97;0.00;0.04;16;-72.77;0;-0.1;51202;5;-0.35;4.2;-0.1;8.26;-2.85;46.7;45.1;83.4;81.5;575;592;IDLE;IDLE;7313.71;3656.56;3657.15;1763.7;1727.2;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.06;0.99;0.47;616.50;-0.26;6.58
XX/06/21;01:30:26;APPROACH;AIR;AIR;AIR;6678;6673.00;1013.0;3446;2055;17.75;-15.928.955;-48.073.421;203;173;157;156.51;0.296;-997;0.99;0.01;0.04;16;-180.0;0;-0.1;51202;5;0.00;4.4;0.2;8.44;-2.86;46.7;45.3;83.8;81.7;577;595;IDLE;IDLE;7314.68;3657.05;3657.63;1769.8;1733.3;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.06;1.23;0.70;-1233.00;0.00;6.58
XX/06/21;01:30:27;APPROACH;AIR;AIR;AIR;6661;6656.00;1013.0;3429;2055;17.75;-15.927.963;-48.073.284;203;173;157;156.51;0.294;-1004;0.99;0.00;0.04;16;-72.77;0;0.1;51202;5;0.35;4.4;0.0;8.26;-2.95;46.8;45.1;82.0;81.7;575;593;IDLE;IDLE;7315.65;3657.54;3658.10;1763.7;1715.1;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.11;1.23;0.76;-1233.00;-0.33;6.54
XX/06/21;01:30:28;APPROACH;AIR;AIR;AIR;6644;6639.00;1013.0;3412;2055;18.00;-15.927.047;-48.073.143;204;173;157;156.51;0.294;-1009;0.99;0.00;0.04;16;0.00;0;0.2;51202;5;0.00;4.4;0.0;8.26;-2.91;46.8;45.1;84.1;81.7;574;592;IDLE;IDLE;7316.61;3658.03;3658.58;1757.7;1702.9;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.06;1.17;0.70;616.50;-0.33;6.58
XX/06/21;01:30:29;APPROACH;AIR;AIR;AIR;6628;6623.00;1013.0;3396;2055;18.00;-15.926.055;-48.073.009;204;173;157;156.51;0.294;-1003;0.97;0.00;0.04;16;-72.77;0;0.3;51202;5;0.00;4.4;0.0;8.26;-2.98;46.6;45.0;81.8;81.7;573;592;IDLE;IDLE;7317.57;3658.52;3659.05;1751.6;1709.0;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.06;1.17;0.70;-1233.00;-0.33;6.79
XX/06/21;01:30:30;APPROACH;AIR;AIR;AIR;6611;6606.00;1013.0;3379;2055;18.00;-15.925.064;-48.072.868;204;173;157;156.51;0.294;-999;0.99;0.00;0.04;16;-180.0;0;0.4;51202;5;0.00;4.6;0.2;8.61;-3.07;46.6;45.0;83.6;81.6;572;591;IDLE;IDLE;7318.53;3659.00;3659.52;1745.5;1702.9;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.45;1.17;0.70;616.50;-0.33;6.97
XX/06/21;01:30:31;APPROACH;AIR;AIR;AIR;6595;6590.00;1013.0;3363;2055;18.00;-15.924.148;-48.072.731;204;173;157;156.51;0.294;-996;1.02;0.00;0.05;15;-72.77;0;0.4;51202;5;-0.35;4.9;0.4;8.79;-2.96;46.6;45.0;82.3;81.7;571;591;IDLE;IDLE;7319.49;3659.49;3660.00;1745.5;1709.0;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.85;0.99;0.47;-1233.00;-0.33;7.03
XX/06/21;01:30:32;APPROACH;AIR;AIR;AIR;6580;6575.00;1013.0;3348;2055;18.00;-15.923.156;-48.072.590;204;173;157;156.51;0.294;-974;1.02;0.00;0.05;15;0.00;0;0.4;51202;5;-0.70;5.3;0.4;8.61;-3.05;46.5;45.6;82.3;82.1;571;596;IDLE;IDLE;7320.46;3659.97;3660.49;1745.5;1769.8;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-4.00;0.88;0.41;616.50;-0.33;7.03
XX/06/21;01:30:33;APPROACH;AIR;AIR;AIR;6565;6560.00;1013.0;3333;2055;18.25;-15.922.241;-48.072.453;203;173;157;156.51;0.294;-950;1.01;0.00;0.05;15;-72.77;0;0.4;51202;5;-0.70;5.3;0.1;8.44;-3.05;46.8;47.0;82.0;82.6;572;597;IDLE;IDLE;7321.45;3660.46;3661.00;1751.6;1818.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-4.00;0.76;0.29;-1233.00;-0.33;7.03
XX/06/21;01:30:34;APPROACH;AIR;AIR;AIR;6551;6546.00;1013.0;3319;2055;18.25;-15.921.249;-48.072.311;203;173;157;156.51;0.292;-923;0.99;0.00;0.05;15;-180.0;0;0.5;51202;5;-1.05;5.3;0.0;8.44;-3.00;47.7;48.7;83.5;83.0;575;599;IDLE;IDLE;7322.48;3660.96;3661.52;1806.3;1879.3;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.05;0.35;-0.17;-1233.00;-0.33;7.03
XX/06/21;01:30:35;APPROACH;AIR;AIR;AIR;6537;6532.00;1013.0;3305;2055;18.25;-15.920.257;-48.072.327;203;172;157;156.51;0.292;-896;0.99;-0.00;0.05;15;-72.77;0;0.5;51202;5;-1.05;5.3;0.0;8.61;-3.07;48.8;49.9;83.2;83.3;578;598;IDLE;IDLE;7323.52;3661.47;3662.05;1842.8;1915.8;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-4.00;0.18;-0.40;-1233.00;-0.33;7.06
XX/06/21;01:30:36;APPROACH;AIR;AIR;AIR;6524;6519.00;1013.0;3292;2055;18.25;-15.919.342;-48.072.338;203;172;157;156.51;0.292;-868;1.00;-0.00;0.05;15;0.00;0;0.5;51202;5;-1.05;5.4;0.2;8.61;-3.07;49.8;50.4;84.2;83.4;578;596;IDLE;IDLE;7324.59;3662.00;3662.59;1891.5;1946.2;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.10;-3.90;0.41;-0.17;616.50;-0.39;6.94
XX/06/21;01:30:37;APPROACH;AIR;AIR;AIR;6512;6507.00;1013.0;3280;2055;18.25;-15.918.350;-48.072.353;203;172;157;156.51;0.292;-829;1.01;0.00;0.05;15;-72.77;0;0.4;51202;5;-0.70;5.4;0.0;8.61;-3.05;50.5;50.5;85.3;83.5;578;595;IDLE;IDLE;7325.66;3662.53;3663.13;1915.8;1946.2;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.70;0.53;0.00;-1233.00;-0.33;6.73
XX/06/21;01:30:38;APPROACH;AIR;AIR;AIR;6499;6494.00;1013.0;3267;2055;18.25;-15.917.434;-48.072.369;203;172;157;156.51;0.292;-803;0.99;0.00;0.05;15;-180.0;0;0.4;51202;5;-0.70;5.4;0.0;8.44;-3.11;51.0;50.7;83.2;83.5;577;595;IDLE;IDLE;7326.75;3663.07;3663.68;1946.2;1970.5;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.36;0.47;-0.05;616.50;-0.33;6.54
XX/06/21;01:30:39;APPROACH;AIR;AIR;AIR;6487;6482.00;1013.0;3255;2055;18.25;-15.916.442;-48.073.074;203;172;157;156.51;0.292;-785;0.98;0.00;0.05;15;-72.77;0;0.4;51202;5;-0.35;5.3;-0.1;8.26;-3.10;51.3;51.1;85.4;83.6;577;594;IDLE;IDLE;7327.85;3663.62;3664.23;1970.5;1988.8;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.11;0.70;0.23;-1233.00;-0.33;6.54
XX/06/21;01:30:40;APPROACH;AIR;AIR;AIR;6474;6469.00;1013.0;3242;2055;18.50;-15.915.451;-48.073.776;203;172;157;156.51;0.292;-774;0.98;0.00;0.05;15;0.00;0;0.5;51202;5;-0.35;5.1;-0.1;8.44;-3.03;51.8;51.9;85.1;83.9;578;595;IDLE;IDLE;7328.96;3664.17;3664.79;1988.8;2013.1;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.11;0.82;0.29;616.50;-0.26;6.54
XX/06/21;01:30:41;APPROACH;AIR;AIR;AIR;6462;6457.00;1013.0;3230;2055;18.50;-15.914.535;-48.074.482;203;172;157;156.51;0.292;-766;0.99;0.00;0.05;15;-72.77;0;0.6;51202;5;-0.35;5.3;0.0;8.44;-3.15;52.2;52.6;84.1;83.9;578;592;IDLE;IDLE;7330.08;3664.73;3665.35;2000.9;2025.3;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.26;0.70;0.23;-1233.00;-0.33;6.54
XX/06/21;01:30:42;APPROACH;AIR;AIR;AIR;6449;6444.00;1013.0;3217;2055;18.50;-15.913.543;-48.075.188;203;172;157;156.51;0.292;-761;0.99;-0.00;0.05;15;-180.0;0;0.6;51202;5;-0.35;5.4;0.1;8.44;-3.06;52.3;52.7;85.1;83.9;576;590;IDLE;IDLE;7331.20;3665.28;3665.92;2000.9;2037.4;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;0.53;0.06;616.50;-0.33;6.54
XX/06/21;01:30:43;APPROACH;AIR;AIR;AIR;6437;6432.00;1013.0;3205;2055;18.50;-15.912.628;-48.075.897;203;172;157;156.51;0.292;-757;0.99;-0.00;0.05;15;-72.77;0;0.7;51202;5;-0.35;5.4;0.0;8.26;-3.11;52.2;52.6;84.0;83.9;576;589;IDLE;IDLE;7332.32;3665.84;3666.48;2013.1;2031.3;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.31;0.47;0.00;-1233.00;-0.39;6.54
XX/06/21;01:30:44;APPROACH;AIR;AIR;AIR;6424;6419.00;1013.0;3192;2055;18.50;-15.911.636;-48.075.760;203;172;157;156.51;0.292;-755;0.98;-0.00;0.05;15;0.00;0;0.6;51202;5;-0.35;5.3;-0.2;8.26;-3.16;52.2;51.6;84.1;83.5;576;583;IDLE;IDLE;7333.43;3666.40;3667.03;2007.0;1964.4;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.21;0.35;-0.17;616.50;-0.33;6.54
XX/06/21;01:30:45;APPROACH;AIR;AIR;AIR;6412;6407.00;1013.0;3180;2055;18.50;-15.910.644;-48.075.615;203;172;157;156.51;0.292;-753;0.98;0.00;0.05;15;-72.77;0;0.6;51202;5;-0.35;5.3;-0.0;8.26;-3.16;51.6;50.4;84.8;83.2;573;580;IDLE;IDLE;7334.51;3666.95;3667.56;1988.8;1915.8;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.84;-3.16;0.06;-0.40;-1233.00;-0.33;6.54
XX/06/21;01:30:46;APPROACH;AIR;AIR;AIR;6399;6395.00;1013.0;3167;2055;18.75;-15.909.729;-48.075.470;203;172;157;156.51;0.292;-752;0.98;-0.00;0.05;15;-180.0;0;0.6;51202;5;0.35;5.3;-0.0;8.26;-3.15;51.1;49.4;83.6;82.9;572;580;IDLE;IDLE;7335.58;3667.49;3668.08;1958.4;1879.3;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.84;-3.16;0.06;-0.40;-1233.00;-0.39;6.51
XX/06/21;01:30:47;APPROACH;AIR;AIR;AIR;6386;6381.00;1013.0;3154;2055;18.75;-15.908.737;-48.075.325;203;173;157;156.51;0.294;-761;0.98;-0.00;0.05;15;-72.77;0;0.6;51202;5;0.70;5.4;0.2;8.09;-3.18;50.6;49.0;84.0;82.9;571;582;IDLE;IDLE;7336.63;3668.03;3668.60;1927.9;1873.2;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.36;0.06;-0.46;-1233.00;-0.52;6.54
XX/06/21;01:30:48;APPROACH;AIR;AIR;AIR;6374;6369.00;1013.0;3142;2055;18.75;-15.907.821;-48.075.138;203;174;157;156.51;0.294;-758;1.00;-0.00;0.05;15;0.00;0;0.4;51202;5;0.70;5.4;0.0;8.44;-3.15;50.2;48.9;83.9;82.9;571;582;IDLE;IDLE;7337.68;3668.56;3669.12;1915.8;1861.0;4064.2;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;-2.10;-2.56;1232.40;-0.52;6.73
